"ProductDescription","AdmissionNo","LoanNo","TransactionDate","LedgerFolioNo","DisbursementAmount","OtherChargesDebitAmount","CollectedPrincipal","CollectedInterest","CollectedPenalInterest","CollectedIOD","CollectedOthers","BalancePrincipal","BalanceInterest","BalancePenalInterest","BalanceIOD","Charges","BranchId","PacsId"
"Normal KCC","2426","3,341","2024-02-09","16","50,000.00 ","0","0","0","0","0","0","50,000.00 ","0","0",,"0",,"91150108064001"
"Normal KCC","2324","3,342","2023-08-19","16","50,000.00 ","0","0","0","0","0","0","50,000.00 ","0","0",,"0",,"91150108064001"
"Normal KCC","2385","3,343","2023-07-21","16","50,000.00 ","0","0","0","0","0","0","50,000.00 ","0","0",,"0",,"91150108064001"
"Normal KCC","2379","3,344","2023-08-19","16","50,000.00 ","0","0","0","0","0","0","50,000.00 ","0","0",,"0",,"91150108064001"
"Normal KCC","1553","3,345","2023-08-19","16","50,000.00 ","0","0","0","0","0","0","50,000.00 ","0","0",,"0",,"91150108064001"
"Normal KCC","2317","3,346","2023-08-19","16","50,000.00 ","0","0","0","0","0","0","50,000.00 ","0","0",,"0",,"91150108064001"
"Normal KCC","1861","3,347","2023-09-15","16","50,000.00 ","0","0","0","0","0","0","50,000.00 ","0","0",,"0",,"91150108064001"
"Normal KCC","2301","3,348","2023-11-27","16","50,000.00 ","0","0","0","0","0","0","50,000.00 ","0","0",,"0",,"91150108064001"
"Normal KCC","2281","3,349","2023-11-07","16","50,000.00 ","0","0","0","0","0","0","50,000.00 ","0","0",,"0",,"91150108064001"
"Normal KCC","2310","3,350","2023-12-08","16","50,000.00 ","0","0","0","0","0","0","50,000.00 ","0","0",,"0",,"91150108064001"
"Normal KCC","471","3,351","2023-12-08","16","50,000.00 ","0","0","0","0","0","0","50,000.00 ","0","0",,"0",,"91150108064001"
"Normal KCC","1679","3,352","2024-02-01","16","50,000.00 ","0","0","0","0","0","0","50,000.00 ","0","0",,"0",,"91150108064001"
"Normal KCC","2375","3,353","2024-02-01","16","50,000.00 ","0","0","0","0","0","0","50,000.00 ","0","0",,"0",,"91150108064001"
"Normal KCC","2376","3,354","2024-02-01","16","50,000.00 ","0","0","0","0","0","0","50,000.00 ","0","0",,"0",,"91150108064001"
"Normal KCC","2442","3,355","2024-03-07","16","50,000.00 ","0","0","0","0","0","0","50,000.00 ","0","0",,"0",,"91150108064001"
"Normal KCC","2211","3,356","2024-03-07","16","50,000.00 ","0","0","0","0","0","0","50,000.00 ","0","0",,"0",,"91150108064001"
"Normal KCC","1782","3,357","2024-03-07","16","50,000.00 ","0","0","0","0","0","0","50,000.00 ","0","0",,"0",,"91150108064001"
"Normal KCC","2283","3,358","2023-10-11","16","50,000.00 ","0","0","0","0","0","0","50,000.00 ","0","0",,"0",,"91150108064001"
"Normal KCC","1279","3,359","2024-03-07","16","50,000.00 ","0","0","0","0","0","0","50,000.00 ","0","0",,"0",,"91150108064001"
"Normal KCC","2251","3,360","2024-03-07","16","50,000.00 ","0","0","0","0","0","0","50,000.00 ","0","0",,"0",,"91150108064001"
"Normal KCC","2415","3,361","2024-03-07","16","50,000.00 ","0","0","0","0","0","0","50,000.00 ","0","0",,"0",,"91150108064001"
"Normal KCC","2416","3,362","2024-03-07","16","50,000.00 ","0","0","0","0","0","0","50,000.00 ","0","0",,"0",,"91150108064001"
"Normal KCC","2450","3,363","2024-03-07","16","50,000.00 ","0","0","0","0","0","0","50,000.00 ","0","0",,"0",,"91150108064001"
"Normal KCC","1417","3,364","2024-03-07","16","44,000.00 ","0","0","0","0","0","0","44,000.00 ","0","0",,"0",,"91150108064001"
"Normal KCC","2279","3,365","2024-03-07","16","50,000.00 ","0","0","0","0","0","0","50,000.00 ","0","0",,"0",,"91150108064001"
"Normal KCC","2173","3,366","2024-03-07","16","50,000.00 ","0","0","0","0","0","0","50,000.00 ","0","0",,"0",,"91150108064001"
"Normal KCC","2429","3,367","2024-03-22","16","50,000.00 ","0","0","0","0","0","0","50,000.00 ","0","0",,"0",,"91150108064001"
"Normal KCC","2436","3,368","2024-03-22","16","50,000.00 ","0","0","0","0","0","0","50,000.00 ","0","0",,"0",,"91150108064001"
"Normal KCC","2075","3,369","2024-03-22","16","50,000.00 ","0","0","0","0","0","0","50,000.00 ","0","0",,"0",,"91150108064001"
"Normal KCC","2427","3,370","2024-03-22","16","50,000.00 ","0","0","0","0","0","0","50,000.00 ","0","0",,"0",,"91150108064001"
"Normal KCC","2433","3,371","2023-09-15","16","50,000.00 ","0","0","0","0","0","0","50,000.00 ","0","0",,"0",,"91150108064001"
"Normal KCC","2439","3,372","2024-03-30","16","50,000.00 ","0","0","0","0","0","0","50,000.00 ","0","0",,"0",,"91150108064001"
"Normal KCC","2437","3,373","2024-03-30","16","50,000.00 ","0","0","0","0","0","0","50,000.00 ","0","0",,"0",,"91150108064001"
"Normal KCC","2438","3,374","2024-03-30","16","50,000.00 ","0","0","0","0","0","0","50,000.00 ","0","0",,"0",,"91150108064001"
"Normal KCC","2377","3,375","2024-03-30","16","40,000.00 ","0","0","0","0","0","0","40,000.00 ","0","0",,"0",,"91150108064001"
"Normal KCC","1487","3,376","2024-03-30","16","50,000.00 ","0","0","0","0","0","0","50,000.00 ","0","0",,"0",,"91150108064001"
"Normal KCC","1864","3,377","2024-03-22","16","50,000.00 ","0","0","0","0","0","0","50,000.00 ","0","0",,"0",,"91150108064001"
"Normal KCC","2392","3,378","2024-03-30","16","50,000.00 ","0","0","0","0","0","0","50,000.00 ","0","0",,"0",,"91150108064001"
"Normal KCC","2430","3,379","2024-03-30","16","50,000.00 ","0","0","0","0","0","0","50,000.00 ","0","0",,"0",,"91150108064001"
"Normal KCC","2445","3,380","2024-03-30","16","50,000.00 ","0","0","0","0","0","0","50,000.00 ","0","0",,"0",,"91150108064001"
"Normal KCC","2444","3,381","2024-03-30","16","50,000.00 ","0","0","0","0","0","0","50,000.00 ","0","0",,"0",,"91150108064001"
"Normal KCC","1845","3,382","2023-05-15","16","50,000.00 ","0","0","0","0","0","0","50,000.00 ","0","0",,"0",,"91150108064001"
"Normal KCC","2432","3,383","2023-05-15","16","50,000.00 ","0","0","0","0","0","0","50,000.00 ","0","0",,"0",,"91150108064001"
"Normal KCC","2409","3,384","2023-05-15","16","50,000.00 ","0","0","0","0","0","0","50,000.00 ","0","0",,"0",,"91150108064001"
"Normal KCC","2408","3,385","2023-05-15","16","50,000.00 ","0","0","0","0","0","0","50,000.00 ","0","0",,"0",,"91150108064001"
"Normal KCC","2441","3,386","2023-05-15","16","50,000.00 ","0","0","0","0","0","0","50,000.00 ","0","0",,"0",,"91150108064001"
"Normal KCC","2440","3,387","2023-05-15","16","50,000.00 ","0","0","0","0","0","0","50,000.00 ","0","0",,"0",,"91150108064001"
"Normal KCC","2378","3,388","2023-06-13","16","37,500.00 ","0","0","0","0","0","0","37,500.00 ","0","0",,"0",,"91150108064001"
"Normal KCC","2308","3,389","2023-06-13","16","50,000.00 ","0","0","0","0","0","0","50,000.00 ","0","0",,"0",,"91150108064001"
"Normal KCC","1162","3,390","2023-06-13","16","50,000.00 ","0","0","0","0","0","0","50,000.00 ","0","0",,"0",,"91150108064001"
"Normal KCC","2257","3,391","2023-06-13","16","50,000.00 ","0","0","0","0","0","0","50,000.00 ","0","0",,"0",,"91150108064001"
"Normal KCC","2400","3,392","2024-02-01","16","50,000.00 ","0","0","0","0","0","0","50,000.00 ","0","0",,"0",,"91150108064001"
"Normal KCC","2407","3,393","2023-07-17","16","50,000.00 ","0","0","0","0","0","0","50,000.00 ","0","0",,"0",,"91150108064001"
"Normal KCC","2422","3,394","2023-07-17","16","40,000.00 ","0","0","0","0","0","0","40,000.00 ","0","0",,"0",,"91150108064001"
"Normal KCC","2484","3,395","2023-07-17","16","50,000.00 ","0","0","0","0","0","0","50,000.00 ","0","0",,"0",,"91150108064001"
"Normal KCC","2420","3,396","2023-07-17","16","50,000.00 ","0","0","0","0","0","0","50,000.00 ","0","0",,"0",,"91150108064001"
"Normal KCC","1109","3,397","2023-08-19","16","50,000.00 ","0","0","0","0","0","0","50,000.00 ","0","0",,"0",,"91150108064001"
"Normal KCC","1545","3,398","2023-12-22","16","50,000.00 ","0","0","0","0","0","0","50,000.00 ","0","0",,"0",,"91150108064001"
"Normal KCC","1816","3,399","2023-12-22","16","50,000.00 ","0","0","0","0","0","0","50,000.00 ","0","0",,"0",,"91150108064001"
"Normal KCC","1191","3,400","2023-12-22","16","50,000.00 ","0","0","0","0","0","0","50,000.00 ","0","0",,"0",,"91150108064001"
"Normal KCC","1190","3,401","2023-12-22","16","50,000.00 ","0","0","0","0","0","0","50,000.00 ","0","0",,"0",,"91150108064001"
"Normal KCC","1189","3,402","2023-12-22","16","50,000.00 ","0","0","0","0","0","0","50,000.00 ","0","0",,"0",,"91150108064001"
"Normal KCC","2472","3,403","2023-12-22","16","50,000.00 ","0","0","0","0","0","0","50,000.00 ","0","0",,"0",,"91150108064001"
"Normal KCC","2517","3,404","2023-12-22","16","50,000.00 ","0","0","0","0","0","0","50,000.00 ","0","0",,"0",,"91150108064001"
"Normal KCC","2527","3,405","2023-12-22","16","50,000.00 ","0","0","0","0","0","0","50,000.00 ","0","0",,"0",,"91150108064001"
"Normal KCC","2528","3,406","2023-12-22","16","50,000.00 ","0","0","0","0","0","0","50,000.00 ","0","0",,"0",,"91150108064001"
"Normal KCC","2493","3,407","2023-12-22","16","50,000.00 ","0","0","0","0","0","0","50,000.00 ","0","0",,"0",,"91150108064001"
"Normal KCC","2461","3,408","2023-12-22","16","50,000.00 ","0","0","0","0","0","0","50,000.00 ","0","0",,"0",,"91150108064001"
"Normal KCC","2471","3,409","2023-12-22","16","50,000.00 ","0","0","0","0","0","0","50,000.00 ","0","0",,"0",,"91150108064001"
"Normal KCC","2500","3,410","2023-12-22","16","50,000.00 ","0","0","0","0","0","0","50,000.00 ","0","0",,"0",,"91150108064001"
"Normal KCC","1863","3,411","2023-12-22","16","50,000.00 ","0","0","0","0","0","0","50,000.00 ","0","0",,"0",,"91150108064001"
"Normal KCC","2468","3,412","2023-12-22","16","50,000.00 ","0","0","0","0","0","0","50,000.00 ","0","0",,"0",,"91150108064001"
"Normal KCC","2490","3,413","2023-12-22","16","50,000.00 ","0","0","0","0","0","0","50,000.00 ","0","0",,"0",,"91150108064001"
"Normal KCC","2456","3,414","2023-12-22","16","50,000.00 ","0","0","0","0","0","0","50,000.00 ","0","0",,"0",,"91150108064001"
"Normal KCC","2509","3,415","2023-12-22","16","50,000.00 ","0","0","0","0","0","0","50,000.00 ","0","0",,"0",,"91150108064001"
"Normal KCC","2516","3,416","2023-12-22","16","50,000.00 ","0","0","0","0","0","0","50,000.00 ","0","0",,"0",,"91150108064001"
"Normal KCC","1163","3,417","2023-12-22","16","50,000.00 ","0","0","0","0","0","0","50,000.00 ","0","0",,"0",,"91150108064001"
"Normal KCC","10406","3,418","2023-12-22","16","50,000.00 ","0","0","0","0","0","0","50,000.00 ","0","0",,"0",,"91150108064001"
"Normal KCC","1201","3,419","2023-12-22","16","50,000.00 ","0","0","0","0","0","0","50,000.00 ","0","0",,"0",,"91150108064001"
"Normal KCC","2411","3,420","2023-12-22","16","50,000.00 ","0","0","0","0","0","0","50,000.00 ","0","0",,"0",,"91150108064001"
"Normal KCC","2525","3,421","2024-01-18","16","50,000.00 ","0","0","0","0","0","0","50,000.00 ","0","0",,"0",,"91150108064001"
"Normal KCC","2519","3,422","2024-01-18","16","50,000.00 ","0","0","0","0","0","0","50,000.00 ","0","0",,"0",,"91150108064001"
"Normal KCC","2518","3,423","2024-01-18","16","50,000.00 ","0","0","0","0","0","0","50,000.00 ","0","0",,"0",,"91150108064001"
"Normal KCC","2462","3,424","2024-01-18","16","50,000.00 ","0","0","0","0","0","0","50,000.00 ","0","0",,"0",,"91150108064001"
"Normal KCC","1216","3,425","2024-01-18","16","50,000.00 ","0","0","0","0","0","0","50,000.00 ","0","0",,"0",,"91150108064001"
"Normal KCC","2497","3,426","2024-01-18","16","50,000.00 ","0","0","0","0","0","0","50,000.00 ","0","0",,"0",,"91150108064001"
"Normal KCC","2190","3,427","2024-01-18","16","50,000.00 ","0","0","0","0","0","0","50,000.00 ","0","0",,"0",,"91150108064001"
"Normal KCC","2496","3,428","2024-01-18","16","46,500.00 ","0","0","0","0","0","0","46,500.00 ","0","0",,"0",,"91150108064001"
"Normal KCC","2526","3,429","2024-01-18","16","50,000.00 ","0","0","0","0","0","0","50,000.00 ","0","0",,"0",,"91150108064001"
"Normal KCC","2530","3,430","2024-01-18","16","50,000.00 ","0","0","0","0","0","0","50,000.00 ","0","0",,"0",,"91150108064001"
"Normal KCC","2479","3,431","2024-01-18","16","50,000.00 ","0","0","0","0","0","0","50,000.00 ","0","0",,"0",,"91150108064001"
"Normal KCC","2478","3,432","2024-01-18","16","50,000.00 ","0","0","0","0","0","0","50,000.00 ","0","0",,"0",,"91150108064001"
"Normal KCC","2533","3,433","2024-01-18","16","50,000.00 ","0","0","0","0","0","0","50,000.00 ","0","0",,"0",,"91150108064001"
"Normal KCC","2177","3,434","2024-02-01","16","50,000.00 ","0","0","0","0","0","0","50,000.00 ","0","0",,"0",,"91150108064001"
"Normal KCC","2514","3,435","2024-02-01","16","50,000.00 ","0","0","0","0","0","0","50,000.00 ","0","0",,"0",,"91150108064001"
"Normal KCC","2492","3,436","2024-02-01","16","50,000.00 ","0","0","0","0","0","0","50,000.00 ","0","0",,"0",,"91150108064001"
"Normal KCC","2477","3,438","2024-02-01","16","50,000.00 ","0","0","0","0","0","0","50,000.00 ","0","0",,"0",,"91150108064001"
"Normal KCC","2531","3,439","2024-02-01","16","50,000.00 ","0","0","0","0","0","0","50,000.00 ","0","0",,"0",,"91150108064001"
"Normal KCC","2504","3,440","2024-02-01","16","50,000.00 ","0","0","0","0","0","0","50,000.00 ","0","0",,"0",,"91150108064001"
"Normal KCC","2513","3,441","2024-02-01","16","50,000.00 ","0","0","0","0","0","0","50,000.00 ","0","0",,"0",,"91150108064001"
"Normal KCC","2547","3,442","2024-03-22","16","50,000.00 ","0","0","0","0","0","0","50,000.00 ","0","0",,"0",,"91150108064001"
